0.523438
0.480469
0.503906
0.492188
0.476562
0.476562
0.519531
0.46875
0.480469
0.503906
0.496094
0.476562
0.460938
0.554688
0.613281
0.566406
0.628906
0.613281
0.644531
0.648438
0.644531
