0.523438
0.488281
0.511719
0.527344
0.628906
0.617188
0.652344
0.675781
0.625
0.613281
0.644531
0.605469
0.582031
0.601562
0.617188
0.59375
0.589844
0.609375
0.625
0.5625
0.59375
