0.523438
0.480469
0.503906
0.492188
0.476562
0.476562
0.519531
0.46875
0.484375
0.640625
0.621094
0.636719
0.628906
0.652344
0.664062
0.574219
0.621094
0.503906
0.5
0.503906
0.46875
