0.460938
0.488281
0.511719
0.464844
0.480469
0.511719
0.488281
0.476562
0.511719
0.570312
0.65625
0.648438
0.613281
0.65625
0.652344
0.628906
0.613281
0.597656
0.507812
0.472656
0.492188
